year,tier,education_raw,graduate_plus,education_rule,records
2010,gp_ward,V - CLASS,0,recognized qualification,1
2010,gp_ward,V - STD,0,recognized qualification,1
2010,gp_ward,V H S C,0,recognized qualification,2
2010,gp_ward,"V H S C, TTC",0,recognized qualification,1
2010,gp_ward,V H S E,0,recognized qualification,7
2010,gp_ward,"V H S E,ITC",0,recognized qualification,1
2010,gp_ward,V STANDARD,0,recognized qualification,2
2010,gp_ward,V STANDERD,0,recognized qualification,1
2010,gp_ward,V STD,0,recognized qualification,1
2010,gp_ward,V STD.,0,recognized qualification,1
2010,gp_ward,V TH CLASS,0,recognized qualification,1
2010,gp_ward,V TH STANDARD,0,recognized qualification,3
2010,gp_ward,V TH STD,0,recognized qualification,9
2010,gp_ward,V- CLASS,0,recognized qualification,1
2010,gp_ward,V-CLASS,0,recognized qualification,1
2010,gp_ward,V.H.C,NA,unclassified,1
2010,gp_ward,V.H.S.C,0,recognized qualification,5
2010,gp_ward,V.H.S.C DIPLOMA NURSING,0,recognized qualification,1
2010,gp_ward,V.H.S.E,0,recognized qualification,8
2010,gp_ward,VHC,NA,unclassified,1
2010,gp_ward,VHSC,0,recognized qualification,8
2010,gp_ward,VHSC DIPLOMA,0,recognized qualification,1
2010,gp_ward,VHSC MLT,0,recognized qualification,1
2010,gp_ward,VHSE,0,recognized qualification,8
2010,gp_ward,"VHSE,ITI",0,recognized qualification,1
2010,gp_ward,VI,0,recognized qualification,20
2010,gp_ward,VI STANDARD,0,recognized qualification,1
2010,gp_ward,VI STD,0,recognized qualification,3
2010,gp_ward,VI TH CLASS,0,recognized qualification,1
2010,gp_ward,VI TH STANDARD,0,recognized qualification,6
2010,gp_ward,VI TH STD,0,recognized qualification,1
2010,gp_ward,VI- CLASS,0,recognized qualification,1
2010,gp_ward,VII,0,recognized qualification,63
2010,gp_ward,VII - STD,0,recognized qualification,1
2010,gp_ward,VII CLASS,0,recognized qualification,10
2010,gp_ward,VII STD,0,recognized qualification,11
2010,gp_ward,VII TH,0,recognized qualification,1
2010,gp_ward,VII TH CLASS,0,recognized qualification,1
2010,gp_ward,VII TH STANDARD,0,recognized qualification,5
2010,gp_ward,VII TH STD,0,recognized qualification,16
2010,gp_ward,VII- CLASS,0,recognized qualification,2
2010,gp_ward,VII-STD,0,recognized qualification,3
2010,gp_ward,VIII,0,recognized qualification,48
2010,gp_ward,VIII - STANDARD,0,recognized qualification,1
2010,gp_ward,VIII CLASS,0,recognized qualification,4
2010,gp_ward,VIII PASS,0,recognized qualification,2
2010,gp_ward,VIII PASSED,0,recognized qualification,1
2010,gp_ward,VIII STANDARD,0,recognized qualification,4
2010,gp_ward,VIII STD,0,recognized qualification,9
2010,gp_ward,VIII STD.,0,recognized qualification,2
2010,gp_ward,VIII TH,0,recognized qualification,2
2010,gp_ward,VIII TH STANDARD,0,recognized qualification,6
2010,gp_ward,VIII TH STD,0,recognized qualification,3
2010,gp_ward,VIII- CLASS,0,recognized qualification,1
2010,gp_ward,VIII- STD,0,recognized qualification,1
2010,gp_ward,VIII-CLASS,0,recognized qualification,1
2010,gp_ward,VIII-STANDARD,0,recognized qualification,1
2010,gp_ward,VIII.STD.,NA,unclassified,1
2010,gp_ward,VIIITH CLASS,NA,unclassified,1
2010,gp_ward,VIIITH STANDARD,NA,unclassified,1
2010,gp_ward,VIIITH STD,NA,unclassified,2
2010,gp_ward,VIIITH STD.,NA,unclassified,1
2010,gp_ward,VIITH STD,NA,unclassified,1
2010,gp_ward,VIITH STD.,NA,unclassified,1
2010,gp_ward,VITH STANDARD,NA,unclassified,1
2010,gp_ward,VITH STD,NA,unclassified,1
2010,gp_ward,VLLL,NA,unclassified,1
2010,gp_ward,VOCATIONAL HOGHER SECONDARY SCHOOL,NA,unclassified,1
2010,gp_ward,VTH,NA,unclassified,1
2010,gp_ward,VTH STANDARD,NA,unclassified,3
2010,gp_ward,VTH STD,NA,unclassified,8
2010,gp_ward,X,0,recognized qualification,3
2010,gp_ward,X STANDARD,0,recognized qualification,1
2010,gp_ward,X STD,0,recognized qualification,1
2010,gp_ward,X TH STANDARD,0,recognized qualification,5
2010,gp_ward,XI CLASS,NA,unclassified,4
2010,gp_ward,XI PASSED,NA,unclassified,1
2010,gp_ward,XII,NA,unclassified,3
2010,gp_ward,XTH STANDARD,NA,unclassified,3
2010,gp_ward,എസ്.എസ്.എല്‍.സി,NA,unclassified,2
2010,gp_ward,എസ്എസ്എല്‍സി,NA,unclassified,1
2010,gp_ward,ടി.ടി.സി,NA,unclassified,1
2010,gp_ward,പ്രിഡിഗ്രി,NA,unclassified,2
2010,gp_ward,ബി എ,NA,unclassified,1
2010,gp_ward,‍P.D.C,0,recognized qualification,1
2010,gp_ward,‍PRE DEGREE,0,recognized qualification,1
2010,gp_ward,NA,NA,missing or unspecified,915
2010,zp_member,7TH STD,0,recognized qualification,1
2010,zp_member,8TH STD,0,recognized qualification,1
2010,zp_member,9- STD,0,recognized qualification,1
2010,zp_member,9TH STD.,0,recognized qualification,1
2010,zp_member,AFSAL ULAMA PRILIMINARY,NA,unclassified,1
2010,zp_member,AFZUL AL ULAMA,NA,unclassified,1
2010,zp_member,AFZUL-UL-ULAMA,NA,unclassified,1
2010,zp_member,B A,1,recognized qualification,10
2010,zp_member,B A DEGREE,1,recognized qualification,1
2010,zp_member,B A ECONOMICS,1,recognized qualification,1
2010,zp_member,B A ENGLISH,1,recognized qualification,1
2010,zp_member,B A(KANNADA),1,recognized qualification,1
2010,zp_member,"B A, LLB",1,recognized qualification,1
2010,zp_member,B S C,NA,unclassified,1
2010,zp_member,B-COM,1,recognized qualification,1
2010,zp_member,B. A.,1,recognized qualification,1
2010,zp_member,B.A,1,recognized qualification,7
2010,zp_member,B.A . ECONOMICS,1,recognized qualification,1
2010,zp_member,B.A ECONOMICS,1,recognized qualification,1
2010,zp_member,B.A MALAYALAM,1,recognized qualification,1
2010,zp_member,B.A T.T.C,1,recognized qualification,1
2010,zp_member,"B.A, AGRICULTURAL DIPLOMA",1,recognized qualification,1
2010,zp_member,"B.A, L.L.B",1,recognized qualification,1
2010,zp_member,"B.A,L L B",1,recognized qualification,2
2010,zp_member,B.A.,1,recognized qualification,1
2010,zp_member,B.A. B.ED.,1,recognized qualification,1
2010,zp_member,B.A. COMPLETED,1,recognized qualification,3
2010,zp_member,"B.A., B.ED.",1,recognized qualification,1
2010,zp_member,"B.A., CERTIFICATE IN LIBRARY SCIENCE",1,recognized qualification,1
2010,zp_member,"B.A., L.L.B",1,recognized qualification,1
2010,zp_member,"B.A., L.L.B.",1,recognized qualification,1
2010,zp_member,B.A.COMPLETED,NA,unclassified,1
2010,zp_member,B.B.A,1,recognized qualification,1
2010,zp_member,B.COM,1,recognized qualification,4
2010,zp_member,B.COM CO.OPERATION,1,recognized qualification,1
2010,zp_member,B.COM.,1,recognized qualification,3
2010,zp_member,B.COM. (COURSE COMPLETED ONLY),NA,unclassified,1
2010,zp_member,"B.COM., LLB",1,recognized qualification,1
2010,zp_member,B.SC,1,recognized qualification,1
2010,zp_member,B.SC MATHEMATICS,1,recognized qualification,1
2010,zp_member,"B.SC MATHEMATICS, B.ED",1,recognized qualification,1
2010,zp_member,B.SC.,1,recognized qualification,2
2010,zp_member,B.SC. COMPLETED,1,recognized qualification,1
2010,zp_member,"B.SC., B.ED., LLB",1,recognized qualification,1
2010,zp_member,B.TECH COMPLETED,1,recognized qualification,1
2010,zp_member,BA,1,recognized qualification,6
2010,zp_member,"BA , LLB",1,recognized qualification,2
2010,zp_member,BA ECONOMICS,1,recognized qualification,1
2010,zp_member,"BA ECONOMICS, BED",1,recognized qualification,1
2010,zp_member,BA HISTORY,1,recognized qualification,2
2010,zp_member,"BA, B.ED.",1,recognized qualification,1
2010,zp_member,"BA, BED",1,recognized qualification,4
2010,zp_member,"BA,BED",1,recognized qualification,1
2010,zp_member,"BA,LLB",1,recognized qualification,5
2010,zp_member,BA. B.E.D,1,recognized qualification,1
2010,zp_member,"BAL,LLB",1,recognized qualification,2
2010,zp_member,"BBA, MBA",1,recognized qualification,1
2010,zp_member,BCA,1,recognized qualification,1
2010,zp_member,BCOM,1,recognized qualification,1
2010,zp_member,"BCOM, L.L.B.",1,recognized qualification,1
2010,zp_member,BSC,1,recognized qualification,5
2010,zp_member,"BSC , BED",1,recognized qualification,1
2010,zp_member,BSC BED,1,recognized qualification,1
2010,zp_member,"BSC MATHS, MSC DOING",1,recognized qualification,1
2010,zp_member,BSC PHYSICS,1,recognized qualification,1
2010,zp_member,BSC ZOOLOGY,1,recognized qualification,2
2010,zp_member,"BSC,BED (MATHS)",1,recognized qualification,1
2010,zp_member,"BSC,LLB",1,recognized qualification,1
2010,zp_member,BSC.,1,recognized qualification,1
2010,zp_member,BSC. COMPLETED,1,recognized qualification,1
2010,zp_member,"BSC., LLB",1,recognized qualification,2
2010,zp_member,CLASS-9,NA,unclassified,1
2010,zp_member,DEGREE,1,recognized qualification,8
2010,zp_member,DEGREE POLITICAL SCIENCE,1,recognized qualification,1
2010,zp_member,"DEGREE,J.D.C",1,recognized qualification,1
2010,zp_member,"DIPLOMA (CIVIL), BA",1,recognized qualification,1
2010,zp_member,DIPLOMA IN TEXTILE TECHNOLOGY,0,recognized qualification,1
2010,zp_member,DOING LLB,1,recognized qualification,1
2010,zp_member,GRADUATION,1,recognized qualification,1
2010,zp_member,I.T.I,0,recognized qualification,1
2010,zp_member,II PUC,0,recognized qualification,2
2010,zp_member,L L M,1,recognized qualification,1
2010,zp_member,LLB,1,recognized qualification,1
2010,zp_member,M A,1,recognized qualification,1
2010,zp_member,M A ENGLISH,1,recognized qualification,1
2010,zp_member,"M A, B ED",1,recognized qualification,1
2010,zp_member,"M A,B ED,P.HD",1,recognized qualification,1
2010,zp_member,"M A,L L B",1,recognized qualification,1
2010,zp_member,M COM,1,recognized qualification,1
2010,zp_member,"M COM, L L B",1,recognized qualification,1
2010,zp_member,"M SC, M PHIL, PH.D",1,recognized qualification,1
2010,zp_member,"M. A., L.L.B.",1,recognized qualification,1
2010,zp_member,M. COM.,1,recognized qualification,1
2010,zp_member,M.A,1,recognized qualification,2
2010,zp_member,M.A(NOT COMPLEATED),1,recognized qualification,1
2010,zp_member,"M.A,LLB COURSE COMPLETED",NA,unclassified,1
2010,zp_member,"M.A. B.ED, PH.D",1,recognized qualification,1
2010,zp_member,M.A. BED,1,recognized qualification,1
2010,zp_member,M.A.(ENG.LIT),1,recognized qualification,1
2010,zp_member,"M.A., BED",1,recognized qualification,2
2010,zp_member,"M.A., BED.",1,recognized qualification,2
2010,zp_member,"M.A., LLB",1,recognized qualification,1
2010,zp_member,M.A.COURSE COMPLETED,NA,unclassified,1
2010,zp_member,M.A.ECONOMICS,NA,unclassified,1
2010,zp_member,M.COM,1,recognized qualification,3
2010,zp_member,M.F.F.ARABIC,NA,unclassified,1
2010,zp_member,"M.SC., LLB",1,recognized qualification,1
2010,zp_member,MA,1,recognized qualification,1
2010,zp_member,"MA , LLB",1,recognized qualification,2
2010,zp_member,MA BED,1,recognized qualification,1
2010,zp_member,MA LLB,1,recognized qualification,1
2010,zp_member,"MA, LLB",1,recognized qualification,1
2010,zp_member,MBA,1,recognized qualification,1
2010,zp_member,"MSC, BED",1,recognized qualification,1
2010,zp_member,"MSC, MED",1,recognized qualification,1
2010,zp_member,P D C,0,recognized qualification,5
2010,zp_member,P.D.C,0,recognized qualification,8
2010,zp_member,"P.D.C, J.D.C",0,recognized qualification,1
2010,zp_member,"P.D.C, T.T.C",0,recognized qualification,1
2010,zp_member,P.D.C.,0,recognized qualification,1
2010,zp_member,P.G,NA,unclassified,1
2010,zp_member,"P.U.C, I.T.I (GENERAL ELECTRONICS)",0,recognized qualification,1
2010,zp_member,PDC,0,recognized qualification,12
2010,zp_member,"PDC , DIPLOMA",0,recognized qualification,1
2010,zp_member,"PDC, DIPLOMA",0,recognized qualification,1
2010,zp_member,"PDC, J.D.C",0,recognized qualification,1
2010,zp_member,PDC-TTC,0,recognized qualification,1
2010,zp_member,PLUS TWO,0,recognized qualification,1
2010,zp_member,PRE DEGREE,0,recognized qualification,2
2010,zp_member,"PRE DEGREE,T.T.C",0,recognized qualification,1
2010,zp_member,PRE-DEGREE,0,recognized qualification,11
2010,zp_member,PRE-DEGREE COMPLETED,0,recognized qualification,1
2010,zp_member,"PRE-DEGREE, MGTE",0,recognized qualification,1
2010,zp_member,PRE-UNIVERSITY,NA,unclassified,1
2010,zp_member,PREDEGREE,0,recognized qualification,3
2010,zp_member,"PREDEGREE, DOING LLB",0,recognized qualification,1
2010,zp_member,S S C,NA,unclassified,1
2010,zp_member,S S L C,0,recognized qualification,15
2010,zp_member,S.S.L.C,0,recognized qualification,37
2010,zp_member,"S.S.L.C , AFSAL ULAMA",0,recognized qualification,1
2010,zp_member,"S.S.L.C,",0,recognized qualification,1
2010,zp_member,"S.S.L.C, AFZAL-UL-ULUMA,PRILIMINARY",0,recognized qualification,1
2010,zp_member,"S.S.L.C, I.T.C",0,recognized qualification,1
2010,zp_member,"S.S.L.C, T.T.C",0,recognized qualification,1
2010,zp_member,S.S.L.C.,0,recognized qualification,7
2010,zp_member,"S.S.L.C., ARABIC T.T.C",0,recognized qualification,1
2010,zp_member,S.S.L.C/T.T.C,0,recognized qualification,1
2010,zp_member,SSLC,0,recognized qualification,12
2010,zp_member,"SSLC, ITI",0,recognized qualification,1
2010,zp_member,"SSLC, PDC, JDC",0,recognized qualification,1
2010,zp_member,"SSLC, T.G.M.T.C",0,recognized qualification,1
2010,zp_member,"SSLC, TTC, MALAYALAM VIDUAN, LTT",0,recognized qualification,1
2010,zp_member,T.T.C,0,recognized qualification,1
2010,zp_member,VIII,0,recognized qualification,1
2010,zp_member,VIII STD,0,recognized qualification,1
2010,zp_member,VTH STD,NA,unclassified,1
2010,zp_member,NA,NA,missing or unspecified,14
2015,block_member,+2,0,recognized qualification,1
2015,block_member,"+2, I.T.I",0,recognized qualification,1
2015,block_member,"+2,DIPLOMA",0,recognized qualification,1
2015,block_member,10,0,recognized qualification,1
2015,block_member,10 TH,0,recognized qualification,1
2015,block_member,10 TH CLASS,0,recognized qualification,1
2015,block_member,10TH,0,recognized qualification,1
2015,block_member,10TH PASS,0,recognized qualification,1
2015,block_member,1X,0,recognized qualification,1
2015,block_member,4 TH,0,recognized qualification,1
2015,block_member,4TH CLASS,0,recognized qualification,1
2015,block_member,5,0,recognized qualification,1
2015,block_member,5 TH STANDARD,0,recognized qualification,1
2015,block_member,5 TH STD,0,recognized qualification,1
2015,block_member,5TH,0,recognized qualification,4
2015,block_member,5TH STD,0,recognized qualification,2
2015,block_member,6 CLASS,0,recognized qualification,1
2015,block_member,6TH STANDARD,0,recognized qualification,1
2015,block_member,6TH STD,0,recognized qualification,1
2015,block_member,7,0,recognized qualification,3
2015,block_member,7 TH,0,recognized qualification,4
2015,block_member,7 TH STANDARD,0,recognized qualification,3
2015,block_member,7 TH STD,0,recognized qualification,1
2015,block_member,7- TH STANDERD,NA,unclassified,1
2015,block_member,7- TH STD.,0,recognized qualification,1
2015,block_member,7TH,0,recognized qualification,2
2015,block_member,7TH STANDARD,0,recognized qualification,3
2015,block_member,7TH STD,0,recognized qualification,6
2015,block_member,"7TH STD, ARABIC MUNSHY'S EXAMINATION",NA,unclassified,1
2015,block_member,8,0,recognized qualification,2
2015,block_member,8 TH,0,recognized qualification,1
2015,block_member,8 TH STANDAD,NA,unclassified,1
2015,block_member,8 TH STANDARD,0,recognized qualification,2
2015,block_member,8 TH STD,0,recognized qualification,3
2015,block_member,8TH,0,recognized qualification,4
2015,block_member,8TH STANDARD,0,recognized qualification,2
2015,block_member,8TH STD,0,recognized qualification,13
2015,block_member,9,0,recognized qualification,6
2015,block_member,9 'TH STD,NA,unclassified,2
2015,block_member,9 NTH,NA,unclassified,2
2015,block_member,9 TH,0,recognized qualification,5
2015,block_member,9 TH STANDARD,0,recognized qualification,4
2015,block_member,9 TH STD,0,recognized qualification,1
2015,block_member,9TH,0,recognized qualification,10
2015,block_member,9TH PASSED,NA,unclassified,1
2015,block_member,9TH STANDARD,0,recognized qualification,3
2015,block_member,9TH STD,0,recognized qualification,6
2015,block_member,AFSAL -UL-ULAMA,NA,unclassified,1
2015,block_member,AFSAL-ULAMA PRILIMINARY,NA,unclassified,1
2015,block_member,AFSAL. UL ULAMA,NA,unclassified,1
2015,block_member,ARABIC ENTRANCE,NA,unclassified,1
2015,block_member,B .TECH,1,recognized qualification,1
2015,block_member,B A,1,recognized qualification,19
2015,block_member,B A (BED),1,recognized qualification,1
2015,block_member,B A (HISTORY),1,recognized qualification,1
2015,block_member,"B A ,M A COURSE COMPLETED",NA,unclassified,1
2015,block_member,B A ECONOMICES,1,recognized qualification,1
2015,block_member,B A KANNADA,1,recognized qualification,1
2015,block_member,B A L L B,1,recognized qualification,1
2015,block_member,B A POLITIC,1,recognized qualification,1
2015,block_member,"B A, L L B",1,recognized qualification,1
2015,block_member,"B A,LLB",1,recognized qualification,1
2015,block_member,B COM,1,recognized qualification,5
2015,block_member,B SC,1,recognized qualification,1
2015,block_member,"B SC (MATHS), B ED",1,recognized qualification,1
2015,block_member,B-COM,1,recognized qualification,2
2015,block_member,"B-COM,LLB,LLM",1,recognized qualification,1
2015,block_member,B-TECH ELECTRONICS & COMMUNICATION,1,recognized qualification,1
2015,block_member,B. COM,1,recognized qualification,2
2015,block_member,B.A,1,recognized qualification,20
2015,block_member,B.A B.ED,1,recognized qualification,2
2015,block_member,B.A ECONOMICS,1,recognized qualification,1
2015,block_member,B.A ENGLISH,1,recognized qualification,1
2015,block_member,"B.A, B ED",1,recognized qualification,1
2015,block_member,"B.A, B.ED",1,recognized qualification,1
2015,block_member,"B.A, BED",1,recognized qualification,1
2015,block_member,"B.A, LLB",1,recognized qualification,3
2015,block_member,"B.A,B.ED",1,recognized qualification,1
2015,block_member,"B.A,LLB",1,recognized qualification,1
2015,block_member,B.A.,1,recognized qualification,2
2015,block_member,B.A. ECONOMICS,1,recognized qualification,1
2015,block_member,B.A. ENGLISH,1,recognized qualification,1
2015,block_member,B.A.(LITERATURE),1,recognized qualification,1
2015,block_member,"B.A., B.ED",1,recognized qualification,1
2015,block_member,"B.A., LLB, MBL, LLM",1,recognized qualification,1
2015,block_member,"B.A., MALAYALAM VIDWAN",1,recognized qualification,1
2015,block_member,"B.A.,DCA",1,recognized qualification,1
2015,block_member,B.A.DEGREE,NA,unclassified,1
2015,block_member,"B.A.DEGREE, B.ED. DEGREE",1,recognized qualification,1
2015,block_member,B.A.LLB,NA,unclassified,1
2015,block_member,B.A.M.S,1,recognized qualification,1
2015,block_member,B.COM,1,recognized qualification,35
2015,block_member,B.COM COMPLETE,1,recognized qualification,1
2015,block_member,B.COM COMPLETED,1,recognized qualification,1
2015,block_member,B.COM LLB,1,recognized qualification,1
2015,block_member,"B.COM NOT COMPLETED, CTTC,NURSING",NA,unclassified,1
2015,block_member,B.COM(NOT COMPLETED),NA,unclassified,1
2015,block_member,"B.COM, HDC",1,recognized qualification,1
2015,block_member,"B.COM, JDC",1,recognized qualification,1
2015,block_member,"B.COM, L.L.B",1,recognized qualification,2
2015,block_member,"B.COM, LLB",1,recognized qualification,1
2015,block_member,"B.COM, MBA",1,recognized qualification,1
2015,block_member,B.ED,1,recognized qualification,2
2015,block_member,"B.S.C, B.ED",1,recognized qualification,1
2015,block_member,B.SC,1,recognized qualification,9
2015,block_member,B.SC (COURSE COMPLETED),NA,unclassified,1
2015,block_member,B.SC MATHEMATICS,1,recognized qualification,1
2015,block_member,B.SC(PHYSICS),1,recognized qualification,1
2015,block_member,"B.SC, B.ED",1,recognized qualification,4
2015,block_member,"B.SC, LLB",1,recognized qualification,1
2015,block_member,"B.SC,B.ED",1,recognized qualification,2
2015,block_member,B.SC.,1,recognized qualification,1
2015,block_member,B.TECH,1,recognized qualification,2
2015,block_member,BA,1,recognized qualification,68
2015,block_member,BA (BED),1,recognized qualification,1
2015,block_member,BA (HISTORY),1,recognized qualification,1
2015,block_member,"BA (POLITCS) ,LLB",1,recognized qualification,1
2015,block_member,"BA , BED",1,recognized qualification,2
2015,block_member,"BA , HDCM",1,recognized qualification,1
2015,block_member,"BA ,BED",1,recognized qualification,1
2015,block_member,BA ARABIC,1,recognized qualification,1
2015,block_member,BA B.ED,1,recognized qualification,2
2015,block_member,BA BED,1,recognized qualification,2
2015,block_member,BA COMPLETE,1,recognized qualification,1
2015,block_member,BA COMPLETED,1,recognized qualification,2
2015,block_member,BA ECNOMICS,1,recognized qualification,1
2015,block_member,BA ECONOMICS,1,recognized qualification,2
2015,block_member,"BA ECONOMICS, JDC, COMPUTER",1,recognized qualification,1
2015,block_member,BA FAILED,NA,unclassified,2
2015,block_member,BA LLB,1,recognized qualification,8
2015,block_member,BA TTC,1,recognized qualification,1
2015,block_member,"BA(ECNOMICS), T T C",1,recognized qualification,1
2015,block_member,"BA(MALAYALAM),B-ED",1,recognized qualification,1
2015,block_member,"BA, B.ED",1,recognized qualification,4
2015,block_member,"BA, BED",1,recognized qualification,4
2015,block_member,"BA, LLB",1,recognized qualification,4
2015,block_member,"BA, LLM, DLL, LW",1,recognized qualification,1
2015,block_member,"BA, TTC",1,recognized qualification,1
2015,block_member,"BA,B-ED",1,recognized qualification,1
2015,block_member,"BA,B.ED",1,recognized qualification,4
2015,block_member,"BA,B.ED, MA,MSC",1,recognized qualification,1
2015,block_member,"BA,BAL,LLB",1,recognized qualification,1
2015,block_member,"BA,BED",1,recognized qualification,4
2015,block_member,"BA,BP ED",1,recognized qualification,1
